"","BFISH","MISSION_ID","DROP_CD","VIDEO_FRAME","TIME_FROM_TOUCHDOWN_MIN","SPECIES_CD","SCIENTIFIC_NAME","COMMON_NAME","MAXN","DATA_TYPE","SEQUENCE_NR","CREATE_DTM","CREATED_BY","LAST_MOD_DTM","LAST_MOD_BY"
"2983","BFISH_2019_F","SE1906","20190926_004400",6512,3.3889,"NONE","No Fish in Drop","NONE",NA,NA,"00000615",2020-05-14,NA,NA,NA
"2984","BFISH_2019_F","SE1906","20190926_182222",4128,1.1361,"FISH","Teleost","Bony fish sp.",NA,"non-target","00000616",2020-05-14,NA,NA,NA
"2985","BFISH_2019_F","SE1906","20190926_183033",8712,8.6111,"FISH","Teleost","Bony fish sp.",NA,"non-target","00000617",2020-05-14,NA,NA,NA
"2986","BFISH_2019_F","SE1906","20190926_183249",2766,0.2764,"CAOR","Carangoides orthogrammus","Yellow spot topiu",NA,"non-target","00000618",2020-05-14,NA,NA,NA
"2987","BFISH_2019_F","SE1906","20190926_183249",2822,0.3542,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000619",2020-05-14,NA,NA,NA
"2988","BFISH_2019_F","SE1906","20190926_183249",7974,7.5097,"SPSP","Sphyraena sp.","Barracuda sp.",NA,"non-target","00000620",2020-05-14,NA,NA,NA
"2989","BFISH_2019_F","SE1906","20190926_183735",15965,13.4083,"PERC","Perciformes","Fish",NA,"non-target","00000621",2020-05-14,NA,NA,NA
"2990","BFISH_2019_F","SE1906","20190926_185046",12801,11.6028,"PERC","Perciformes","Fish",NA,"non-target","00000622",2020-05-14,NA,NA,NA
"2991","BFISH_2019_F","SE1906","20190926_194111",8380,2.1625,"PERC","Perciformes","Fish",NA,"non-target","00000623",2020-05-14,NA,NA,NA
"2992","BFISH_2019_F","SE1906","20190926_194111",9221,3.3306,"WRAS","Labrid sp.","Wrasse sp.",NA,"non-target","00000624",2020-05-14,NA,NA,NA
"2993","BFISH_2019_F","SE1906","20190926_194111",9587,3.8389,"SEDU","Seriola dumerili","KAHALA",NA,"non-target","00000625",2020-05-14,NA,NA,NA
"2994","BFISH_2019_F","SE1906","20190926_194111",10351,4.9,"PRFI","Pristipomoides filamentosus","Opakapaka",6,"MaxN","00000626",2020-05-14,NA,NA,NA
"2995","BFISH_2019_F","SE1906","20190926_194111",12531,7.9278,"SYSP","Symphysanodon sp.","Slopefish",NA,"non-target","00000627",2020-05-14,NA,NA,NA
"2996","BFISH_2019_F","SE1906","20190926_194519",13639,15,"NONE","No Fish in Drop","NONE",NA,NA,"00000628",2020-05-14,NA,NA,NA
"2997","BFISH_2019_F","SE1906","20190926_194804",14621,15,"NONE","No Fish in Drop","NONE",NA,NA,"00000629",2020-05-14,NA,NA,NA
"2998","BFISH_2019_F","SE1906","20190926_195331",13413,15,"NONE","No Fish in Drop","NONE",NA,NA,"00000630",2020-05-14,NA,NA,NA
"2999","BFISH_2019_F","SE1906","20190926_195528",10270,1.0972,"PERC","Perciformes","Fish",NA,"non-target","00000631",2020-05-14,NA,NA,NA
"3000","BFISH_2019_F","SE1906","20190926_195528",12216,3.8,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000632",2020-05-14,NA,NA,NA
"3001","BFISH_2019_F","SE1906","20190926_195528",12243,3.8375,"PRFI","Pristipomoides filamentosus","Opakapaka",2,"MaxN","00000633",2020-05-14,NA,NA,NA
"3002","BFISH_2019_F","SE1906","20190926_195528",19399,13.7764,"WRAS","Labrid sp.","Wrasse sp.",NA,"non-target","00000634",2020-05-14,NA,NA,NA
"3003","BFISH_2019_F","SE1906","20190926_200317",2772,0,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000635",2020-05-14,NA,NA,NA
"3004","BFISH_2019_F","SE1906","20190926_200317",3727,1.3264,"FISH","Teleost","Bony fish sp.",NA,"non-target","00000636",2020-05-14,NA,NA,NA
"3005","BFISH_2019_F","SE1906","20190926_200317",4162,1.9306,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000637",2020-05-14,NA,NA,NA
"3006","BFISH_2019_F","SE1906","20190926_200317",4348,2.1889,"BOAL","Bodianus albotaeniatus","Table boss",NA,"non-target","00000638",2020-05-14,NA,NA,NA
"3007","BFISH_2019_F","SE1906","20190926_200317",4570,2.4972,"XACA","Xanthichthys caeruleolineatus","Bluelined triggerfish",NA,"non-target","00000639",2020-05-14,NA,NA,NA
"3008","BFISH_2019_F","SE1906","20190926_205118",14997,15,"NONE","No Fish in Drop","NONE",NA,NA,"00000640",2020-05-14,NA,NA,NA
"3009","BFISH_2019_F","SE1906","20190926_205250",12961,11.9653,"SQMI","Squalus hawaiiensis","Green eye shark",NA,"non-target","00000641",2020-05-14,NA,NA,NA
"3010","BFISH_2019_F","SE1906","20190926_210201",15044,15,"NONE","No Fish in Drop","NONE",NA,NA,"00000642",2020-05-14,NA,NA,NA
"3011","BFISH_2019_F","SE1906","20190926_210821",15260,15,"NONE","No Fish in Drop","NONE",NA,NA,"00000643",2020-05-14,NA,NA,NA
"3012","BFISH_2019_F","SE1906","20190927_002538",17516,15,"NONE","No Fish in Drop","NONE",NA,NA,"00000644",2020-05-14,NA,NA,NA
"3013","BFISH_2019_F","SE1906","20190927_003755",11949,7.8708,"FISH","Teleost","Bony fish sp.",NA,"non-target","00000645",2020-05-14,NA,NA,NA
"3014","BFISH_2019_F","SE1906","20190927_013740",9169,4.8361,"APVI","Aprion virescens","UKU",NA,"non-target","00000646",2020-05-14,NA,NA,NA
"3015","BFISH_2019_F","SE1906","20190927_013740",10455,6.6222,"APVI","Aprion virescens","UKU",2,"MaxN","00000647",2020-05-14,NA,NA,NA
"3016","BFISH_2019_F","SE1906","20190927_015053",8714,7.2375,"CAPL","Carcharhinus plumbeus","Sandbar shark",NA,"non-target","00000648",2020-05-14,NA,NA,NA
"3017","BFISH_2019_F","SE1906","20190927_191000",14647,15,"NONE","No Fish in Drop","NONE",NA,NA,"00000649",2020-05-14,NA,NA,NA
"3018","BFISH_2019_F","SE1906","20190927_191716",14018,15,"NONE","No Fish in Drop","NONE",NA,NA,"00000650",2020-05-14,NA,NA,NA
"3019","BFISH_2019_F","SE1906","20190927_191933",13751,15,"NONE","No Fish in Drop","NONE",NA,NA,"00000651",2020-05-14,NA,NA,NA
"3020","BFISH_2019_F","SE1906","20190927_193054",13474,15,"NONE","No Fish in Drop","NONE",NA,NA,"00000652",2020-05-14,NA,NA,NA
"3021","BFISH_2019_F","SE1906","20190927_202737",13611,15,"NONE","No Fish in Drop","NONE",NA,NA,"00000653",2020-05-14,NA,NA,NA
"3022","BFISH_2019_F","SE1906","20190927_203613",6766,5.7778,"DASY","Dasyatis sp.","Stingray sp.",NA,"non-target","00000654",2020-05-14,NA,NA,NA
"3023","BFISH_2019_F","SE1906","20190927_203901",13510,15,"NONE","No Fish in Drop","NONE",NA,NA,"00000655",2020-05-14,NA,NA,NA
"3024","BFISH_2019_F","SE1906","20190927_204340",5753,2.8806,"DASY","Dasyatis sp.","Stingray sp.",NA,"non-target","00000656",2020-05-14,NA,NA,NA
"3025","BFISH_2021_F","PIFG21","20210905_210120",20572,15,"NONE","No Fish in Drop","No fish",NA,NA,"00000318",2022-06-01,NA,NA,NA
"3026","BFISH_2021_F","PIFG21","20210905_210232",21163,15,"NONE","No Fish in Drop","No fish",NA,NA,"00000319",2022-06-01,NA,NA,NA
"3027","BFISH_2021_F","PIFG21","20210905_225902",17472,15,"NONE","No Fish in Drop","No fish",NA,NA,"00000320",2022-06-01,NA,NA,NA
"3028","BFISH_2021_F","PIFG21","20210905_225929",18804,0.2389,"NONE","No Fish in Drop","No fish",NA,NA,"00000321",2022-06-01,NA,NA,NA
"3029","BFISH_2021_F","PIFG21","20210905_230113",14374,14.7819,"HYQU","Hyporthodus quernus","Hapuupuu",1,"MaxN","00000322",2022-06-01,NA,2023-03-30 08:36:11,"BFISH"
"3030","BFISH_2021_F","PIFG21","20210905_230113",24845,2.5639,"PRFI","Pristipomoides filamentosus","Opakapaka",7,"MaxN","00000323",2022-06-01,NA,NA,NA
